User_ID,Age,Gender,Annual_Income,Membership_Type,Membership_Duration,Frequency_of_Visit,Preferred_Time,Previous_Membership,Marital_Status,Location,Promotion_Response,Health_Condition,Membership_Prediction,Professional,Professional_Status
3071,24,Male,35203,Basic,60,4,Afternoon,Yes,Married,Urban,Yes,Average,Yes,Early Career,Working
3072,40,Female,45765,Premium,38,5,Morning,Yes,Divorced,Rural,No,Poor,Yes,Employed,Working
3073,61,Male,101790,VIP,28,5,Evening,Yes,Divorced,Suburban,No,Excellent,Yes,Late Career,Working
3074,49,Male,98522,VIP,31,2,Evening,No,Divorced,Urban,No,Average,No,Employed,Working
3075,28,Female,49303,Premium,54,2,Afternoon,No,Single,Suburban,No,Poor,No,Early Career,Working
3076,39,Other,54766,Premium,44,5,Evening,Yes,Single,Suburban,No,Good,Yes,Employed,Working
3077,39,Male,82624,VIP,24,1,Afternoon,Yes,Divorced,Urban,No,Excellent,Yes,Employed,Working
3078,60,Female,76176,Premium,60,1,Evening,Yes,Married,Urban,No,Good,Yes,Late Career,Working
3079,42,Female,83675,VIP,33,3,Morning,Yes,Single,Suburban,No,Good,No,Employed,Working
3080,39,Male,78621,VIP,39,4,Evening,Yes,Divorced,Suburban,No,Excellent,Yes,Employed,Working
3081,45,Female,35341,Basic,12,1,Evening,Yes,Single,Rural,Yes,Excellent,Yes,Employed,Working
3082,46,Female,38387,Basic,39,2,Afternoon,Yes,Married,Rural,Yes,Poor,Yes,Employed,Working
3083,30,Other,40049,Basic,9,1,Evening,Yes,Married,Suburban,No,Poor,Yes,Early Career,Working
3084,35,Male,86148,VIP,52,4,Afternoon,Yes,Married,Rural,No,Good,Yes,Employed,Working
3085,19,Female,30744,VIP,15,2,Morning,Yes,Divorced,Suburban,Yes,Poor,Yes,Student,In Education
3086,46,Male,58190,Premium,23,4,Evening,Yes,Divorced,Rural,No,Average,No,Employed,Working
3087,38,Male,81716,VIP,44,5,Afternoon,No,Single,Urban,No,Excellent,No,Employed,Working
3088,32,Male,62719,Premium,45,4,Morning,Yes,Divorced,Urban,No,Good,No,Employed,Working
3089,69,Other,54651,Premium,22,4,Morning,No,Divorced,Suburban,No,Average,No,Retired,Retired
3090,44,Female,58309,Premium,36,4,Afternoon,No,Divorced,Urban,No,Average,No,Employed,Working
3091,67,Female,50087,Premium,10,2,Afternoon,No,Single,Rural,No,Excellent,No,Retired,Retired
3092,48,Female,68154,Premium,28,4,Evening,No,Divorced,Rural,No,Poor,Yes,Employed,Working
3093,32,Male,59895,Premium,56,4,Morning,No,Married,Urban,No,Average,No,Employed,Working
3094,68,Male,65110,Premium,35,6,Morning,Yes,Divorced,Suburban,No,Good,Yes,Retired,Retired
3095,40,Male,86551,VIP,56,6,Afternoon,No,Divorced,Rural,No,Average,No,Employed,Working
3096,41,Male,78271,VIP,29,3,Morning,Yes,Married,Rural,No,Excellent,Yes,Employed,Working
3097,61,Female,55691,Premium,5,2,Afternoon,Yes,Single,Urban,No,Poor,No,Late Career,Working
3098,30,Female,36830,Basic,4,6,Evening,Yes,Divorced,Urban,Yes,Poor,Yes,Early Career,Working
3099,39,Male,105232,VIP,51,4,Afternoon,Yes,Divorced,Suburban,No,Good,No,Employed,Working
3100,60,Male,130174,VIP,15,1,Evening,No,Divorced,Suburban,No,Good,No,Late Career,Working
3101,54,Male,54049,Premium,30,4,Afternoon,No,Divorced,Urban,No,Good,Yes,Employed,Working
3102,50,Male,64947,Premium,60,1,Evening,No,Married,Urban,No,Good,No,Employed,Working
3103,20,Female,5122,Basic,26,5,Morning,Yes,Divorced,Rural,Yes,Good,No,Student,In Education
3104,36,Female,89888,VIP,23,5,Afternoon,No,Single,Suburban,No,Average,No,Employed,Working
3105,40,Female,50408,Premium,39,2,Afternoon,Yes,Married,Rural,No,Average,Yes,Employed,Working
3106,46,Male,51008,Premium,29,2,Afternoon,No,Married,Rural,No,Excellent,Yes,Employed,Working
3107,47,Male,59750,Premium,22,5,Evening,Yes,Single,Rural,No,Poor,Yes,Employed,Working
3108,56,Male,76242,VIP,35,2,Afternoon,Yes,Divorced,Urban,No,Average,Yes,Late Career,Working
3109,61,Female,74023,VIP,57,1,Afternoon,No,Divorced,Rural,No,Good,No,Late Career,Working
3110,64,Female,73650,VIP,59,1,Morning,No,Divorced,Urban,No,Excellent,Yes,Late Career,Working
3111,42,Male,87809,VIP,48,3,Afternoon,Yes,Single,Suburban,No,Good,No,Employed,Working
3112,54,Female,74029,Premium,47,2,Afternoon,No,Married,Suburban,No,Poor,No,Employed,Working
3113,64,Female,90707,VIP,18,2,Afternoon,Yes,Divorced,Urban,No,Good,No,Late Career,Working
3114,25,Female,17262,Basic,35,3,Afternoon,No,Single,Rural,Yes,Excellent,No,Early Career,Working
3115,59,Female,78625,VIP,46,4,Morning,Yes,Single,Rural,No,Excellent,Yes,Late Career,Working
3116,33,Female,69775,VIP,33,1,Afternoon,Yes,Divorced,Urban,No,Excellent,No,Employed,Working
3117,25,Female,46993,Basic,7,4,Afternoon,Yes,Single,Suburban,No,Poor,No,Early Career,Working
3118,18,Male,20341,Basic,34,6,Morning,No,Divorced,Urban,Yes,Average,No,Student,In Education
3119,61,Male,129263,VIP,10,3,Evening,Yes,Divorced,Suburban,No,Average,Yes,Late Career,Working
3120,22,Male,12050,Basic,24,6,Evening,Yes,Divorced,Rural,Yes,Excellent,No,Student,In Education
3121,20,Male,25932,Basic,25,6,Morning,Yes,Married,Urban,Yes,Average,No,Student,In Education
3122,18,Female,13651,Basic,48,2,Morning,No,Single,Rural,Yes,Poor,No,Student,In Education
3123,21,Female,9424,Basic,44,4,Evening,No,Married,Urban,Yes,Good,No,Student,In Education
3124,57,Male,96916,VIP,27,2,Afternoon,Yes,Divorced,Suburban,No,Poor,No,Late Career,Working
3125,52,Female,72141,Premium,50,3,Evening,No,Single,Suburban,No,Average,Yes,Employed,Working
3126,49,Male,83602,VIP,6,5,Afternoon,Yes,Divorced,Urban,No,Poor,Yes,Employed,Working
3127,59,Male,81308,VIP,59,2,Morning,Yes,Single,Urban,No,Good,No,Late Career,Working
3128,51,Male,45377,VIP,49,6,Morning,No,Divorced,Rural,No,Poor,No,Employed,Working
3129,60,Male,62593,VIP,8,6,Morning,Yes,Single,Rural,No,Average,No,Late Career,Working
3130,42,Male,65309,Premium,21,4,Evening,Yes,Divorced,Urban,No,Good,Yes,Employed,Working
3131,27,Female,45279,Premium,41,4,Morning,No,Divorced,Suburban,No,Average,No,Early Career,Working
3132,38,Male,68223,VIP,19,3,Evening,Yes,Married,Urban,No,Good,No,Employed,Working
3133,63,Other,66037,VIP,34,4,Afternoon,Yes,Married,Urban,No,Excellent,No,Late Career,Working
3134,56,Male,86318,VIP,39,1,Afternoon,No,Single,Suburban,No,Good,No,Late Career,Working
3135,44,Male,51737,Premium,43,2,Afternoon,Yes,Single,Urban,No,Average,No,Employed,Working
3136,44,Male,53927,Premium,23,6,Morning,Yes,Married,Rural,No,Excellent,No,Employed,Working
3137,19,Female,7572,Basic,13,1,Afternoon,Yes,Divorced,Rural,Yes,Excellent,Yes,Student,In Education
3138,58,Male,85608,VIP,42,3,Morning,Yes,Divorced,Rural,No,Average,No,Late Career,Working
3139,65,Female,72698,Premium,47,6,Evening,No,Single,Suburban,No,Average,No,Late Career,Working
3140,30,Female,25489,Basic,53,1,Morning,Yes,Single,Rural,Yes,Poor,No,Early Career,Working
3141,26,Female,45282,Premium,39,1,Afternoon,Yes,Divorced,Suburban,No,Average,Yes,Early Career,Working
3142,69,Female,52844,Premium,28,6,Morning,No,Married,Suburban,No,Good,No,Retired,Retired
3143,53,Male,80370,VIP,6,2,Morning,No,Single,Rural,No,Excellent,Yes,Employed,Working
3144,39,Male,95906,VIP,57,2,Evening,Yes,Divorced,Suburban,No,Poor,Yes,Employed,Working
3145,59,Male,85051,VIP,12,5,Morning,No,Single,Urban,No,Poor,Yes,Late Career,Working
3146,43,Female,35211,Basic,3,1,Afternoon,No,Married,Rural,Yes,Poor,No,Employed,Working
3147,29,Male,39897,Premium,48,2,Morning,Yes,Single,Rural,Yes,Excellent,No,Early Career,Working
3148,34,Male,70227,Premium,20,1,Morning,Yes,Divorced,Rural,No,Poor,Yes,Employed,Working
3149,31,Other,66503,Premium,41,1,Afternoon,No,Married,Suburban,No,Excellent,No,Employed,Working
3150,31,Male,91346,VIP,42,3,Morning,No,Divorced,Suburban,No,Excellent,No,Employed,Working
3151,51,Female,45406,Basic,45,3,Evening,Yes,Married,Rural,No,Poor,No,Employed,Working
3152,70,Female,54408,Premium,8,6,Afternoon,Yes,Divorced,Urban,No,Excellent,Yes,Retired,Retired
3153,37,Male,97612,VIP,26,1,Afternoon,No,Single,Suburban,No,Poor,Yes,Employed,Working
3154,28,Male,46805,Premium,38,3,Morning,No,Married,Urban,No,Average,No,Early Career,Working
3155,33,Male,85104,Premium,28,6,Evening,Yes,Married,Suburban,No,Good,No,Employed,Working
3156,68,Female,65236,VIP,35,2,Evening,No,Married,Suburban,No,Average,No,Retired,Retired
3157,48,Female,65925,Premium,44,1,Afternoon,No,Single,Urban,No,Good,Yes,Employed,Working
3158,23,Female,29202,Basic,41,3,Afternoon,No,Married,Urban,Yes,Excellent,No,Early Career,Working
3159,36,Female,81464,VIP,41,2,Morning,Yes,Single,Suburban,No,Excellent,Yes,Employed,Working
3160,54,Female,45495,Premium,43,1,Afternoon,No,Single,Urban,No,Poor,Yes,Employed,Working
3161,21,Male,20000,Basic,38,6,Evening,No,Married,Urban,Yes,Average,Yes,Student,In Education
3162,64,Male,77014,VIP,2,1,Morning,Yes,Divorced,Rural,No,Average,No,Late Career,Working
3163,21,Female,22493,Basic,7,3,Morning,No,Married,Urban,Yes,Excellent,No,Student,In Education
3164,37,Male,75122,VIP,41,2,Evening,Yes,Divorced,Suburban,No,Average,Yes,Employed,Working
3165,27,Male,24400,Basic,25,1,Evening,Yes,Divorced,Rural,Yes,Good,No,Early Career,Working
3166,41,Female,63994,VIP,51,1,Afternoon,Yes,Married,Urban,No,Excellent,No,Employed,Working
3167,52,Male,77968,Premium,50,6,Evening,Yes,Married,Urban,No,Poor,No,Employed,Working
3168,43,Female,62086,Premium,32,5,Morning,No,Divorced,Suburban,No,Poor,Yes,Employed,Working
3169,54,Female,45749,Basic,12,1,Morning,Yes,Married,Rural,No,Excellent,No,Employed,Working
3170,55,Male,82281,VIP,53,5,Evening,No,Married,Rural,No,Excellent,No,Employed,Working
3171,38,Female,66233,Premium,11,5,Afternoon,Yes,Single,Rural,No,Poor,Yes,Employed,Working
3172,57,Male,74400,VIP,10,2,Morning,No,Divorced,Rural,No,Good,Yes,Late Career,Working
3173,56,Male,98204,VIP,55,4,Afternoon,Yes,Single,Urban,No,Average,Yes,Late Career,Working
3174,38,Male,63892,Premium,35,6,Evening,No,Married,Urban,No,Excellent,No,Employed,Working
3175,27,Male,38689,Basic,44,5,Afternoon,Yes,Married,Urban,Yes,Excellent,No,Early Career,Working
3176,55,Female,69476,Premium,4,2,Morning,Yes,Single,Urban,No,Good,No,Employed,Working
3177,63,Male,77699,VIP,42,6,Evening,Yes,Single,Rural,No,Poor,Yes,Late Career,Working
3178,21,Male,39442,Basic,2,3,Morning,Yes,Married,Suburban,Yes,Excellent,No,Student,In Education
3179,62,Male,77782,Premium,44,5,Morning,Yes,Divorced,Urban,No,Good,Yes,Late Career,Working
3180,37,Female,49858,Premium,28,4,Evening,No,Single,Rural,No,Excellent,No,Employed,Working
3181,34,Female,64415,Premium,43,3,Afternoon,Yes,Divorced,Urban,No,Good,No,Employed,Working
3182,24,Male,58898,Premium,46,6,Evening,Yes,Married,Suburban,No,Good,No,Early Career,Working
3183,21,Male,43218,Basic,47,5,Morning,No,Divorced,Suburban,No,Poor,No,Student,In Education
3184,46,Male,70429,Premium,14,5,Morning,No,Divorced,Suburban,No,Average,No,Employed,Working
3185,31,Male,71177,Premium,58,4,Morning,Yes,Married,Suburban,No,Poor,Yes,Employed,Working
3186,20,Female,12050,Basic,44,1,Evening,Yes,Married,Urban,Yes,Good,No,Student,In Education
3187,41,Female,53567,Premium,29,4,Evening,Yes,Married,Suburban,No,Average,No,Employed,Working
3188,54,Male,87571,VIP,2,2,Evening,No,Divorced,Rural,No,Average,Yes,Employed,Working
3189,33,Male,70315,VIP,55,2,Evening,No,Single,Rural,No,Poor,No,Employed,Working
3190,69,Male,64046,VIP,34,4,Afternoon,Yes,Married,Suburban,No,Poor,Yes,Retired,Retired
3191,21,Female,40405,Basic,33,4,Morning,Yes,Married,Suburban,No,Excellent,No,Student,In Education
3192,41,Male,70520,Premium,20,4,Afternoon,Yes,Single,Rural,No,Average,Yes,Employed,Working
3193,51,Other,64648,Premium,47,4,Morning,No,Married,Rural,No,Good,Yes,Employed,Working
3194,47,Female,54774,Premium,30,4,Morning,Yes,Married,Urban,No,Excellent,Yes,Employed,Working
3195,35,Male,81835,VIP,54,5,Afternoon,Yes,Single,Suburban,No,Excellent,No,Employed,Working
3196,36,Female,39506,Basic,42,6,Evening,Yes,Divorced,Rural,Yes,Excellent,Yes,Employed,Working
3197,48,Female,61973,Premium,26,6,Morning,Yes,Divorced,Suburban,No,Excellent,No,Employed,Working
3198,36,Female,56872,Premium,20,3,Evening,Yes,Divorced,Urban,No,Poor,No,Employed,Working
3199,66,Male,86736,VIP,1,2,Afternoon,Yes,Married,Suburban,No,Average,Yes,Retired,Retired
3200,63,Male,112871,VIP,1,2,Morning,Yes,Single,Urban,No,Excellent,Yes,Late Career,Working
3201,36,Female,73436,Premium,25,6,Evening,No,Divorced,Suburban,No,Average,No,Employed,Working
3202,39,Female,82118,Premium,33,6,Afternoon,No,Single,Suburban,No,Good,Yes,Employed,Working
3203,41,Female,61104,Premium,23,3,Morning,No,Divorced,Rural,No,Average,Yes,Employed,Working
3204,62,Female,108455,VIP,11,4,Afternoon,No,Divorced,Suburban,No,Poor,No,Late Career,Working
3205,29,Female,38603,Premium,60,6,Evening,No,Married,Urban,Yes,Average,Yes,Early Career,Working
3206,47,Female,54239,Premium,60,6,Morning,Yes,Divorced,Urban,No,Good,Yes,Employed,Working
3207,55,Male,58652,Premium,44,3,Morning,No,Divorced,Rural,No,Good,Yes,Employed,Working
3208,70,Female,79452,VIP,15,4,Morning,Yes,Single,Urban,No,Excellent,Yes,Retired,Retired
3209,48,Female,73818,VIP,14,2,Afternoon,No,Married,Suburban,No,Good,No,Employed,Working
3210,53,Female,72748,Premium,55,6,Afternoon,Yes,Married,Urban,No,Excellent,Yes,Employed,Working
3211,36,Female,37902,VIP,1,1,Afternoon,No,Divorced,Rural,Yes,Poor,No,Employed,Working
3212,65,Male,119163,VIP,33,2,Afternoon,No,Married,Suburban,No,Poor,No,Late Career,Working
3213,62,Female,73448,Premium,6,2,Evening,Yes,Single,Urban,No,Poor,No,Late Career,Working
3214,53,Female,70716,Premium,56,1,Afternoon,No,Married,Urban,No,Average,Yes,Employed,Working
3215,47,Male,61972,Premium,23,3,Afternoon,Yes,Divorced,Rural,No,Good,No,Employed,Working
3216,66,Male,84966,VIP,54,5,Afternoon,Yes,Married,Suburban,No,Good,No,Retired,Retired
3217,50,Male,64712,Premium,26,4,Evening,No,Married,Rural,No,Good,Yes,Employed,Working
3218,35,Male,57343,Premium,3,4,Evening,No,Divorced,Rural,No,Excellent,No,Employed,Working
3219,69,Male,38135,Premium,46,2,Morning,No,Married,Rural,Yes,Excellent,Yes,Retired,Retired
3220,66,Male,91190,VIP,60,1,Afternoon,Yes,Married,Urban,No,Poor,Yes,Retired,Retired
3221,45,Female,75060,VIP,59,2,Morning,No,Divorced,Rural,No,Good,No,Employed,Working
3222,64,Female,77288,VIP,55,2,Morning,Yes,Divorced,Urban,No,Average,Yes,Late Career,Working
3223,28,Female,41990,Basic,6,6,Evening,No,Single,Urban,No,Average,No,Early Career,Working
3224,62,Female,79140,VIP,40,3,Evening,No,Divorced,Rural,No,Poor,Yes,Late Career,Working
3225,50,Male,64674,Premium,52,4,Morning,Yes,Divorced,Urban,No,Excellent,No,Employed,Working
3226,34,Male,60507,Premium,25,5,Morning,No,Married,Urban,No,Excellent,No,Employed,Working
3227,23,Female,41879,Premium,47,1,Afternoon,No,Divorced,Urban,No,Excellent,Yes,Early Career,Working
3228,21,Male,34797,Basic,17,5,Evening,Yes,Married,Suburban,Yes,Poor,No,Student,In Education
3229,37,Other,90612,VIP,28,1,Evening,No,Divorced,Suburban,No,Poor,No,Employed,Working
3230,65,Female,52150,Premium,32,4,Morning,Yes,Single,Rural,No,Good,Yes,Late Career,Working
3231,64,Female,56501,Premium,29,3,Evening,No,Single,Rural,No,Good,Yes,Late Career,Working
3232,44,Other,87147,VIP,23,5,Morning,No,Married,Suburban,No,Good,Yes,Employed,Working
3233,32,Male,70997,VIP,41,1,Morning,No,Married,Urban,No,Average,No,Employed,Working
3234,23,Male,35824,Basic,16,2,Evening,No,Married,Rural,Yes,Average,Yes,Early Career,Working
3235,64,Female,89869,VIP,32,4,Afternoon,Yes,Single,Urban,No,Good,No,Late Career,Working
3236,31,Male,83785,VIP,26,3,Evening,Yes,Single,Urban,No,Average,Yes,Employed,Working
3237,28,Female,27405,Basic,33,6,Morning,No,Divorced,Urban,Yes,Average,No,Early Career,Working
3238,56,Male,95132,VIP,58,2,Morning,Yes,Divorced,Suburban,No,Excellent,Yes,Late Career,Working
3239,26,Female,34614,Basic,48,3,Afternoon,No,Married,Urban,Yes,Excellent,No,Early Career,Working
3240,43,Female,59452,Premium,19,1,Morning,Yes,Single,Urban,No,Poor,Yes,Employed,Working
3241,33,Female,51759,Premium,55,2,Afternoon,No,Divorced,Urban,No,Excellent,Yes,Employed,Working
3242,22,Male,10660,Basic,41,6,Evening,Yes,Single,Urban,Yes,Good,Yes,Student,In Education
3243,69,Male,107848,VIP,17,6,Afternoon,Yes,Single,Suburban,No,Excellent,Yes,Retired,Retired
3244,27,Female,19902,Basic,38,3,Morning,Yes,Married,Rural,Yes,Average,Yes,Early Career,Working
3245,67,Male,79546,VIP,59,4,Morning,Yes,Single,Rural,No,Average,Yes,Retired,Retired
3246,20,Female,9084,Basic,14,5,Afternoon,No,Married,Urban,Yes,Good,No,Student,In Education
3247,30,Female,37833,Premium,18,6,Evening,Yes,Divorced,Urban,Yes,Good,Yes,Early Career,Working
3248,60,Female,79315,VIP,21,6,Afternoon,Yes,Single,Rural,No,Excellent,Yes,Late Career,Working
3249,66,Female,63437,Premium,46,5,Morning,Yes,Married,Urban,No,Excellent,Yes,Retired,Retired
3250,47,Male,84642,VIP,55,2,Evening,Yes,Single,Rural,No,Excellent,Yes,Employed,Working
3251,62,Female,103837,VIP,39,4,Afternoon,Yes,Single,Urban,No,Poor,No,Late Career,Working
3252,23,Female,35790,Basic,42,4,Afternoon,Yes,Divorced,Rural,Yes,Poor,Yes,Early Career,Working
3253,34,Male,94533,VIP,48,3,Afternoon,Yes,Married,Urban,No,Good,No,Employed,Working
3254,62,Other,86022,VIP,39,2,Morning,No,Single,Suburban,No,Excellent,No,Late Career,Working
3255,68,Male,33730,Basic,28,4,Morning,No,Single,Rural,Yes,Average,Yes,Retired,Retired
3256,70,Male,77976,VIP,20,3,Morning,No,Divorced,Suburban,No,Poor,No,Retired,Retired
3257,36,Male,68286,VIP,60,4,Evening,Yes,Single,Urban,No,Good,No,Employed,Working
3258,59,Female,97160,VIP,6,2,Evening,Yes,Married,Suburban,No,Poor,Yes,Late Career,Working
3259,52,Male,67195,Premium,59,4,Evening,No,Married,Rural,No,Excellent,Yes,Employed,Working
3260,63,Female,97412,VIP,26,4,Morning,No,Married,Urban,No,Average,No,Late Career,Working
3261,43,Female,69213,Premium,6,4,Evening,No,Single,Urban,No,Average,No,Employed,Working
3262,68,Male,108235,VIP,39,5,Evening,Yes,Single,Suburban,No,Good,No,Retired,Retired
3263,22,Male,18081,Basic,57,1,Afternoon,No,Married,Urban,Yes,Poor,No,Student,In Education
3264,46,Female,66848,Premium,54,2,Morning,No,Single,Suburban,No,Excellent,No,Employed,Working
3265,54,Male,99699,VIP,60,5,Afternoon,Yes,Divorced,Urban,No,Excellent,Yes,Employed,Working
3266,37,Female,61692,VIP,26,1,Morning,No,Married,Suburban,No,Average,Yes,Employed,Working
3267,66,Male,53707,Premium,17,6,Morning,No,Divorced,Urban,No,Average,Yes,Retired,Retired
3268,38,Female,55076,Premium,40,4,Evening,Yes,Divorced,Suburban,No,Excellent,No,Employed,Working
3269,27,Female,32279,Basic,2,4,Afternoon,Yes,Single,Urban,Yes,Excellent,No,Early Career,Working
3270,22,Male,24175,Basic,51,5,Afternoon,No,Single,Urban,Yes,Poor,No,Student,In Education
3271,53,Male,92890,VIP,60,3,Evening,No,Married,Urban,No,Good,No,Employed,Working
3272,23,Male,41470,Premium,21,2,Afternoon,No,Single,Rural,No,Poor,Yes,Early Career,Working
3273,43,Male,59718,Premium,54,1,Afternoon,No,Divorced,Urban,No,Poor,Yes,Employed,Working
3274,21,Female,962,Basic,7,4,Morning,Yes,Single,Rural,Yes,Excellent,No,Student,In Education
3275,56,Female,55591,Premium,44,2,Afternoon,Yes,Married,Urban,No,Poor,Yes,Late Career,Working
3276,56,Male,92812,VIP,20,4,Afternoon,Yes,Single,Urban,No,Poor,Yes,Late Career,Working
3277,67,Female,40884,Basic,3,4,Morning,Yes,Divorced,Suburban,No,Poor,No,Retired,Retired
3278,52,Female,83701,VIP,57,4,Evening,Yes,Divorced,Suburban,No,Average,No,Employed,Working
3279,18,Male,6255,Basic,36,2,Morning,Yes,Married,Rural,Yes,Good,No,Student,In Education
3280,41,Male,56485,Premium,57,5,Evening,No,Married,Rural,No,Good,Yes,Employed,Working
3281,53,Female,69967,VIP,57,2,Evening,No,Single,Rural,No,Average,Yes,Employed,Working
3282,23,Female,50957,Premium,43,2,Morning,No,Single,Suburban,No,Excellent,No,Early Career,Working
3283,58,Female,109927,VIP,44,6,Morning,Yes,Married,Suburban,No,Excellent,Yes,Late Career,Working
3284,63,Female,89039,VIP,51,3,Evening,No,Divorced,Urban,No,Good,No,Late Career,Working
3285,61,Male,88147,VIP,19,3,Morning,Yes,Single,Rural,No,Good,Yes,Late Career,Working
3286,48,Female,86220,Premium,30,5,Morning,Yes,Married,Suburban,No,Excellent,Yes,Employed,Working
3287,37,Female,91607,VIP,11,3,Afternoon,Yes,Married,Suburban,No,Poor,Yes,Employed,Working
3288,41,Female,48512,Premium,13,5,Morning,Yes,Divorced,Urban,No,Good,No,Employed,Working
3289,42,Male,75106,Premium,56,4,Morning,Yes,Married,Urban,No,Poor,No,Employed,Working
3290,53,Male,55770,Premium,33,4,Afternoon,No,Single,Rural,No,Good,No,Employed,Working
3291,38,Male,94828,VIP,38,2,Evening,Yes,Single,Urban,No,Average,Yes,Employed,Working
3292,47,Female,58926,Premium,54,4,Evening,No,Married,Suburban,No,Good,No,Employed,Working
3293,41,Male,58681,Premium,57,3,Morning,Yes,Married,Urban,No,Average,Yes,Employed,Working
3294,61,Male,97697,VIP,48,1,Morning,No,Divorced,Rural,No,Poor,Yes,Late Career,Working
3295,59,Male,75372,Premium,2,2,Evening,No,Divorced,Urban,No,Excellent,No,Late Career,Working
3296,47,Male,83446,VIP,46,5,Morning,No,Married,Rural,No,Poor,Yes,Employed,Working
3297,39,Female,62228,Premium,56,4,Evening,No,Single,Urban,No,Poor,Yes,Employed,Working
3298,45,Female,78266,VIP,23,2,Evening,No,Divorced,Rural,No,Poor,Yes,Employed,Working
3299,24,Female,16569,Basic,50,2,Afternoon,Yes,Married,Rural,Yes,Average,Yes,Early Career,Working
